features,counts
introduces,36
arthur,36
attempting,36
tears,36
forms,36
investigate,36
featured,36
installment,36
scenery,36
cameos,36
charisma,36
killers,36
americans,36
pam,36
ian,36
attraction,36
appearances,36
fiennes,36
packed,36
false,36
choices,36
colonel,35
area,35
armed,35
degree,35
innocence,35
kenneth,35
par,35
bits,35
soap,35
inner,35
ensues,35
multi,35
sake,35
garbage,35
north,35
embarrassing,35
condition,35
reminiscent,35
basketball,35
rolling,35
executive,35
thief,35
randy,35
gordon,35
geoffrey,35
generic,35
reporter,35
wooden,35
tape,35
ticket,35
luckily,35
surreal,35
fits,35
murderer,35
whatsoever,35
ordell,35
morgan,35
70,35
1994,35
altman,35
corny,35
remotely,35
fortune,35
families,35
issue,35
laura,35
established,35
wave,35
prinze,35
mtv,35
impressed,35
ancient,35
gag,35
overcome,35
dan,35
fashioned,35
wins,35
prior,35
escapes,35
southern,35
insight,35
harris,35
daniel,35
cusack,35
mighty,35
negative,35
andy,35
sun,35
abilities,35
picked,34
restaurant,34
kick,34
sandra,34
reputation,34
awards,34
received,34
explaining,34
hedwig,34
gratuitous,34
wong,34
universal,34
occurs,34
dropped,34
shining,34
clothes,34
thurman,34
exchange,34
training,34
flawless,34
inane,34
executed,34
flawed,34
existenz,34
sheen,34
kinda,34
libby,34
meat,34
flashback,34
ashley,34
appearing,34
bay,34
revelation,34
specifically,34
related,34
bat,34
focuses,34
albert,34
pleasant,34
episodes,34
jungle,34
dialog,34
assume,34
legendary,34
margaret,34
boogie,34
fool,34
neighbor,34
teens,34
carefully,34
produce,34
branagh,34
importance,34
shut,34
bodies,34
miles,34
rachel,34
glory,34
dating,34
quentin,34
fred,34
perform,34
boxing,34
parker,34
braveheart,34
leonard,34
bowfinger,34
deniro,34
relies,34
enjoying,34
succeed,34
sympathy,33
increasingly,33
ludicrous,33
workers,33
loyal,33
murdered,33
qualities,33
keanu,33
tracks,33
hills,33
kidnapped,33
bastard,33
accomplished,33
showgirls,33
glass,33
battlefield,33
differences,33
stereotypical,33
romeo,33
disbelief,33
site,33
toys,33
perfection,33
reminds,33
ann,33
proof,33
scared,33
80s,33
tricks,33
carl,33
mere,33
served,33
category,33
stanley,33
stunt,33
drag,33
notable,33
delivery,33
40,33
trick,33
wes,33
brutal,33
via,33
fincher,33
horizon,33
reaches,33
squad,33
card,33
allowing,33
hostage,33
crafted,33
appropriately,33
catholic,33
behavior,33
psychotic,33
insult,33
roman,33
execution,33
designer,33
shadow,33
medical,33
variety,33
letter,33
statement,33
tour,33
schindler,33
cry,33
favor,33
infamous,33
expert,33
li,33
wrestling,33
primary,32
sonny,32
dancing,32
fargo,32
beverly,32
credible,32
twins,32
bet,32
cutting,32
spending,32
wing,32
religion,32
handed,32
interaction,32
pretentious,32
anybody,32
carlito,32
village,32
monsters,32
travels,32
gradually,32
inept,32
passed,32
magazine,32
robocop,32
experienced,32
magnificent,32
flight,32
90s,32
arms,32
grier,32
manager,32
sinister,32
pregnant,32
birthday,32
charge,32
carrie,32
marks,32
ironically,32
volcano,32
utter,32
clueless,32
command,32
howard,32
shaw,32
claude,32
kim,32
strip,32
random,32
lie,32
imagery,32
krippendorf,32
supernatural,32
christ,32
gene,32
duke,32
warrior,32
reference,32
emperor,32
notion,32
brand,32
comments,32
gain,32
campy,32
semi,32
notably,32
foul,32
leigh,32
torn,32
colors,32
separate,32
storytelling,32
sutherland,32
till,32
breathtaking,32
confusion,32
balance,32
clown,32
coach,32
hackman,31
committed,31
equal,31
hiding,31
angeles,31
persona,31
fonda,31
twister,31
susan,31
celebrity,31
crucial,31
spoof,31
providing,31
vince,31
homage,31
passes,31
deserved,31
kudrow,31
consistently,31
spoilers,31
helped,31
sophisticated,31
staying,31
flashy,31
stays,31
individuals,31
achievement,31
highlight,31
busy,31
base,31
filming,31
dreamworks,31
norton,31
decades,31
knight,31
ellie,31
guest,31
upcoming,31
hughes,31
wanting,31
thank,31
mine,31
finish,31
stab,31
leila,31
mask,31
factor,31
realizing,31
correct,31
jamie,31
cole,31
downright,31
viewed,31
somebody,31
hood,31
majority,31
crawford,31
expression,31
nonsense,31
sorts,31
suspicious,31
rooms,31
besson,31
hoffman,31
hamlet,31
_the,31
zeta,31
east,31
edited,31
hokey,31
showdown,31
los,31
jumping,31
uncle,31
energetic,31
anymore,31
enjoyment,31
ace,31
wahlberg,31
thompson,30
consists,30
wildly,30
eyed,30
delivering,30
mainstream,30
idiotic,30
demands,30
per,30
harrelson,30
blows,30
bowling,30
franklin,30
essential,30
everywhere,30
dozens,30
wannabe,30
jan,30
tedious,30
blank,30
makeup,30
absolute,30
affection,30
hole,30
sloppy,30
marc,30
fuller,30
fourth,30
jumps,30
carrying,30
millionaire,30
weaver,30
millions,30
sentimental,30
ricky,30
snow,30
glad,30
refreshing,30
galaxy,30
ellen,30
stahl,30
melodrama,30
stupidity,30
suits,30
pie,30
facts,30
october,30
mildly,30
diamond,30
martha,30
crack,30
vicious,30
identify,30
franchise,30
secretly,30
views,30
devoted,30
sweetback,30
inspector,30
chooses,30
amistad,30
candy,30
distant,30
doom,30
porter,30
johnson,30
stopped,30
fatal,30
stronger,30
suffered,30
secrets,30
ages,30
distracting,30
excessive,30
holy,30
ain,30
accused,30
sat,30
endearing,30
briefly,30
nicholas,30
jeffrey,30
bottle,30
terrifying,30
kilmer,30
joseph,30
warren,30
devices,30
greatness,30
pat,30
webb,30
theory,30
anger,30
magoo,30
honestly,30
explored,30
lighting,30
alas,30
rape,30
levels,30
formulaic,30
virtual,30
settle,30
opened,30
alec,30
calling,29
tend,29
progresses,29
sensitive,29
instantly,29
respectively,29
neve,29
afterwards,29
eerie,29
easier,29
california,29
happiness,29
learning,29
mass,29
hammer,29
duchovny,29
newman,29
invisible,29
pitch,29
tyler,29
prisoner,29
fears,29
returned,29
fantasies,29
internet,29
curtis,29
teeth,29
framed,29
ideal,29
freeze,29
token,29
movement,29
primarily,29
treats,29
personalities,29
shoots,29
heat,29
greatly,29
underrated,29
confrontation,29
wan,29
entry,29
charismatic,29
buscemi,29
cookie,29
actresses,29
madness,29
dick,29
exists,29
influence,29
anaconda,29
helping,29
pile,29
shape,29
everett,29
bucks,29
changing,29
choose,29
detailed,29
contain,29
uncomfortable,29
challenging,29
strangely,29
kidman,29
surrounding,29
battles,29
obsession,29
hide,29
argue,29
cindy,29
pet,29
decisions,29
dedicated,29
ruined,29
legs,29
population,29
thrill,29
mining,29
sly,29
ingredients,29
slavery,29
luc,29
peak,29
butler,29
hook,29
orders,29
firm,29
lone,29
parent,29
admire,29
thousands,29
angle,29
proud,29
bumbling,28
straightforward,28
throws,28
revealing,28
stranger,28
removed,28
tunes,28
closing,28
disc,28
conscience,28
bullets,28
fell,28
charged,28
rely,28
safety,28
environment,28
guilt,28
response,28
chair,28
caused,28
survivors,28
starred,28
civil,28
caring,28
dante,28
timing,28
fiona,28
profanity,28
delivered,28
citizens,28
ricci,28
drags,28
smoking,28
factory,28
countless,28
promises,28
pseudo,28
empire,28
gem,28
cynical,28
funeral,28
blues,28
context,28
conceived,28
sappy,28
terrorists,28
skill,28
shares,28
experiment,28
centers,28
cable,28
burning,28
captures,28
burns,28
blonde,28
cook,28
striking,28
searching,28
lopez,28
marshall,28
lights,28
kinds,28
antonio,28
motives,28
mortal,28
offering,28
altogether,28
2000,28
midnight,28
attracted,28
linda,28
mafia,28
malcolm,28
wisdom,28
harder,28
angles,28
turkey,28
listening,28
nervous,28
massive,28
listen,28
lethal,28
arrive,28
jude,28
monty,28
nostalgia,28
wrapped,28
preview,28
mountain,28
jaws,28
uma,28
irony,28
host,28
antics,28
wacky,28
macho,28
horribly,28
anakin,28
mansion,28
obi,27
forty,27
toilet,27
advantage,27
strictly,27
lane,27
breakdown,27
staged,27
hated,27
object,27
blond,27
france,27
rocks,27
showcase,27
60,27
runner,27
robot,27
expensive,27
astonishing,27
birch,27
lazy,27
bite,27
nearby,27
chasing,27
un,27
tales,27
nicole,27
august,27
blake,27
wreck,27
thousand,27
incident,27
repetitive,27
displays,27
upper,27
sheriff,27
eastwood,27
payback,27
australian,27
ned,27
builds,27
spin,27
writes,27
curious,27
trend,27
acclaimed,27
eszterhas,27
melodramatic,27
odds,27
relate,27
ross,27
flair,27
joblo,27
inevitably,27
proper,27
heck,27
grease,27
definite,27
grim,27
argento,27
courage,27
interviews,27
emily,27
moses,27
quinn,27
fed,27
portrays,27
arrival,27
pod,27
raw,27
drawing,27
letting,27
crowe,27
garofalo,27
diane,27
christina,27
portrait,27
carried,27
constructed,27
adequate,27
cowboy,27
hewitt,27
tune,27
diaz,27
engaged,27
endings,27
solve,27
understood,27
dillon,27
mulder,27
raging,27
youth,27
lower,27
kidnapping,27
coffee,27
reads,27
measure,27
solely,27
em,27
richards,27
medium,27
connery,27
goldblum,27
cases,27
nolte,26
nifty,26
saves,26
elderly,26
nielsen,26
mild,26
samuel,26
serving,26
scares,26
admittedly,26
paxton,26
warriors,26
comical,26
hitting,26
reluctant,26
bull,26
greed,26
craven,26
kline,26
stumbles,26
trial,26
pool,26
mayor,26
echoes,26
chucky,26
noticed,26
immensely,26
cynthia,26
sorvino,26
choreographed,26
dogma,26
freddie,26
vs,26
screams,26
stale,26
frightened,26
titled,26
mexico,26
compare,26
del,26
ads,26
wake,26
lambeau,26
mystical,26
plausible,26
chose,26
25,26
sharon,26
julianne,26
mistaken,26
mickey,26
awesome,26
alfred,26
werewolf,26
sexuality,26
bought,26
legal,26
junk,26
iii,26
granger,26
creation,26
regardless,26
hop,26
broadcast,26
segment,26
hearts,26
hadn,26
profession,26
previews,26
destined,26
painting,26
destination,26
cromwell,26
happily,26
calm,26
harrison,26
eager,26
controversial,26
gwyneth,26
aging,26
tall,26
subtlety,26
thick,26
bening,26
coen,26
explosion,26
cameras,26
taran,26
developing,26
crosses,26
resolution,26
acceptable,26
luis,26
prepared,26
13th,26
jeopardy,26
stir,26
mcgregor,26
silence,26
hates,26
newly,26
investigator,26
disco,26
jet,26
predecessor,26
overdone,26
visions,26
joins,26
belief,26
winslet,26
interview,26
assault,26
casablanca,26
earned,26
castle,26
oldman,26
thirteenth,26
roommates,26
examples,26
prostitute,26
believed,26
ultra,26
memphis,25
flubber,25
possesses,25
200,25
dancer,25
qui,25
faithful,25
sucked,25
palma,25
platt,25
surrounded,25
crossing,25
watches,25
wishes,25
chuckle,25
fable,25
picking,25
split,25
portman,25
chick,25
jealous,25
pierce,25
rico,25
cia,25
kinnear,25
competition,25
returning,25
san,25
cave,25
tongue,25
vietnam,25
creator,25
satan,25
plotting,25
miami,25
walls,25
disappears,25
naive,25
meyer,25
superficial,25
dora,25
poignant,25
pack,25
paint,25
dinosaurs,25
university,25
walsh,25
lovable,25
catching,25
struck,25
oz,25
respective,25
devito,25
ramsey,25
bare,25
sinise,25
waitress,25
amazingly,25
extent,25
rights,25
commanding,25
donald,25
prevent,25
scenario,25
official,25
triumph,25
machines,25
darth,25
fancy,25
convenient,25
antz,25
outing,25
drinking,25
rough,25
accurate,25
awake,25
believing,25
elfman,25
controlled,25
performer,25
fix,25
burn,25
conventions,25
natalie,25
nation,25
convicted,25
handles,25
1980s,25
comedian,25
ships,25
authority,25
conversations,25
paying,25
focused,25
madonna,25
concert,25
evident,25
sum,25
worthwhile,25
threatens,25
useless,25
brutally,25
represents,25
senator,25
narrator,25
onscreen,25
broad,25
raising,25
clumsy,25
demonstrates,25
consequences,25
insane,25
sold,25
er,25
ralph,25
philosophy,25
pulling,25
discovery,25
month,25
reduced,25
composed,25
messages,25
von,25
guards,25
achieved,25
shortly,25
jewish,25
dignity,25
tremendous,25
ladies,25
crude,25
nominated,25
ignored,25
momma,25
arrogant,24
sticks,24
whale,24
farm,24
technique,24
dave,24
outcome,24
boston,24
leo,24
tear,24
owen,24
lola,24
alternate,24
raises,24
trademark,24
aboard,24
bathroom,24
iron,24
oil,24
lesson,24
divorce,24
confidence,24
finished,24
rumble,24
60s,24
disease,24
destroying,24
ruin,24
achieve,24
tie,24
slaves,24
lying,24
illegal,24
forgot,24
businessman,24
shower,24
worried,24
depressed,24
maguire,24
attorney,24
evening,24
impress,24
uplifting,24
chad,24
inch,24
authorities,24
account,24
florida,24
remarkably,24
string,24
sylvester,24
asian,24
respected,24
commercials,24
witherspoon,24
jacob,24
rises,24
chow,24
adding,24
gambling,24
instances,24
sara,24
lively,24
companion,24
gabriel,24
territory,24
fighter,24
slight,24
hudson,24
manipulative,24
figured,24
assured,24
shadows,24
enters,24
hundreds,24
physically,24
redemption,24
redman,24
frequent,24
miserable,24
slightest,24
hires,24
sally,24
clues,24
advance,24
blah,24
predictably,24
guts,24
watson,24
ha,24
popularity,24
gooding,24
newton,24
1970s,24
welles,24
section,24
combat,24
clothing,24
pretend,24
nello,24
ease,24
hears,24
potentially,24
subjects,24
masterful,24
sounding,24
14,24
maximum,24
criticism,24
grave,24
promised,24
crazed,24
col,24
lands,24
separated,24
gon,24
popcorn,24
aimed,24
drops,24
nazi,24
heroin,24
beau,24
currently,24
spare,24
lends,24
presentation,24
grandfather,24
strongly,23
wow,23
marketing,23
16,23
flynt,23
twilight,23
damage,23
accepts,23
brosnan,23
seattle,23
distance,23
proven,23
crimes,23
proved,23
revolution,23
receive,23
possessed,23
pleasures,23
isolated,23
convey,23
bullock,23
uneven,23
method,23
directs,23
offered,23
heist,23
riding,23
selfish,23
realm,23
walked,23
walker,23
explicit,23
cheating,23
reached,23
ebert,23
newcomer,23
insightful,23
nicolas,23
standards,23
horrifying,23
authentic,23
wright,23
heroic,23
laws,23
caliber,23
unrealistic,23
chambers,23
mib,23
sucks,23
namely,23
ruthless,23
sethe,23
beneath,23
shift,23
bye,23
corrupt,23
malick,23
associated,23
sin,23
enemies,23
portray,23
ridiculously,23
asleep,23
velvet,23
sympathize,23
11,23
attached,23
butcher,23
spark,23
1960s,23
exploring,23
lit,23
traveling,23
grasp,23
assigned,23
needless,23
similarities,23
gothic,23
strangers,23
verbal,23
forgettable,23
inducing,23
prologue,23
unpleasant,23
shirt,23
belongs,23
possibility,23
lean,23
highway,23
kennedy,23
marvelous,23
computers,23
indian,23
richardson,23
mistakes,23
pride,23
africa,23
switch,23
burst,23
nelson,23
hence,23
travis,23
improvement,23
voight,23
channel,23
sisters,23
normally,23
winds,23
convention,23
express,23
stark,23
boot,23
edition,23
perry,23
powder,23
folk,23
catches,23
aid,23
nurse,23
foley,23
gerard,23
behold,23
dawn,23
nomi,23
ear,23
ran,23
1992,23
resulting,23
suicidal,23
cultural,23
pointed,23
1900,22
demons,22
planned,22
reunion,22
morrison,22
discussion,22
profile,22
derek,22
japan,22
daddy,22
recurring,22
defined,22
expressions,22
tree,22
lousy,22
topic,22
convinces,22
sunday,22
tad,22
eats,22
alexander,22
tends,22
labor,22
loaded,22
praise,22
sits,22
receiving,22
miscast,22
unpredictable,22
breasts,22
vast,22
troubles,22
blatant,22
owns,22
doomed,22
nude,22
breath,22
concerns,22
enormous,22
donkey,22
shy,22
describes,22
philosophical,22
dimension,22
hugh,22
fired,22
edwards,22
judging,22
contained,22
mercury,22
gorilla,22
smaller,22
uninspired,22
funnier,22
pivotal,22
duo,22
demanding,22
watchable,22
suffice,22
amidst,22
treated,22
hurricane,22
egg,22
piano,22
decidedly,22
grisham,22
attempted,22
1991,22
adorable,22
irving,22
wesley,22
confident,22
denzel,22
leaps,22
superman,22
angela,22
dressing,22
gritty,22
neck,22
arrow,22
determine,22
lesser,22
ventura,22
egoyan,22
progress,22
developments,22
melanie,22
criminals,22
wanders,22
macy,22
precious,22
syndrome,22
jimmie,22
tickets,22
dealer,22
row,22
continually,22
irene,22
performing,22
awfully,22
norm,22
popping,22
juliet,22
1984,22
exceptional,22
turner,22
cure,22
awry,22
montage,22
estella,22
imaginative,22
underwater,22
heckerling,22
knife,22
royal,22
wings,22
invasion,22
les,22
considerably,22
irrelevant,22
neo,22
farrelly,22
shines,22
homer,22
casino,22
weir,22
tossed,22
artists,22
legends,22
gavin,22
masters,22
rat,22
hopelessly,22
artificial,22
shine,22
roots,22
attacked,22
oscars,22
denise,22
jazz,22
australia,22
crisp,22
releases,22
doll,22
shannon,22
aged,22
goldberg,22
liking,22
amanda,22
regarding,22
text,22
protect,22
pursuit,22
vice,22
parole,22
facial,22
waters,22
description,22
seeking,22
thugs,21
harsh,21
chaos,21
shandling,21
slick,21
opportunities,21
miserably,21
tiresome,21
broadway,21
spite,21
vulnerable,21
maintain,21
museum,21
waves,21
redeeming,21
innovative,21
nightmares,21
kay,21
depalma,21
phrase,21
photo,21
reliable,21
kathleen,21
accents,21
ignore,21
dreary,21
occasion,21
jeremy,21
grandmother,21
jerk,21
phony,21
sleeping,21
approaches,21
profound,21
leder,21
maker,21
pete,21
startling,21
analyze,21
screwed,21
caine,21
broke,21
backdrop,21
standout,21
immediate,21
annette,21
vaguely,21
misguided,21
page,21
lifetime,21
argument,21
comment,21
bunny,21
teaching,21
nazis,21
visits,21
classes,21
20th,21
require,21
rapidly,21
spoon,21
motivations,21
mohr,21
kit,21
generations,21
dune,21
liner,21
rapid,21
roommate,21
worlds,21
property,21
barbara,21
connected,21
commit,21
egypt,21
godfather,21
beaten,21
destiny,21
tea,21
remote,21
gas,21
teach,21
wire,21
simultaneously,21
ol,21
neighbors,21
pleasantville,21
code,21
clone,21
rid,21
bont,21
knights,21
tunnel,21
worn,21
giles,21
tech,21
bible,21
passing,21
racist,21
patients,21
racism,21
ribisi,21
trail,21
groups,21
involvement,21
marty,21
underneath,21
mcdonald,21
nose,21
theresa,21
rage,21
cartoonish,21
boiler,21
closely,21
bold,21
poison,21
glen,21
cardboard,21
hapless,21
underground,21
ward,21
considerable,21
hannah,21
