features,counts
pleasant,33
phrase,33
perform,33
perfection,33
painting,33
paid,33
october,33
motivation,33
millionaire,33
melodrama,33
meat,33
measure,33
ludicrous,33
loyal,33
legendary,33
leap,33
kinda,33
keanu,33
jaw,33
infamous,33
importance,33
howard,33
gordon,33
glory,33
gere,33
flawless,33
finger,33
emperor,33
eating,33
duke,33
downright,33
dick,33
dialog,33
dating,33
cusack,33
confusion,33
clown,33
burst,33
brutal,33
breathtaking,33
braveheart,33
boxing,33
betty,33
benefit,33
ashley,33
appearing,33
ancient,33
anaconda,33
allowing,33
utter,32
uncle,32
twister,32
training,32
till,32
thurman,32
switch,32
sutherland,32
sun,32
spending,32
sonny,32
showdown,32
shaw,32
seek,32
schumacher,32
scared,32
romeo,32
roman,32
reviewer,32
reallife,32
realism,32
rat,32
rape,32
random,32
psychotic,32
psycho,32
prostitute,32
pretentious,32
pregnant,32
passed,32
pam,32
pacino,32
notably,32
nine,32
musketeer,32
murdered,32
moviegoer,32
mortal,32
mere,32
medical,32
magnificent,32
leigh,32
kidnapped,32
idiot,32
hood,32
gradually,32
flight,32
fargo,32
faced,32
echo,32
depp,32
criticism,32
credible,32
cowboy,32
cousin,32
coincidence,32
closeup,32
claire,32
caricature,32
blown,32
birthday,32
beverly,32
bay,32
assault,32
appropriately,32
accomplished,32
wanting,31
viewed,31
upcoming,31
tie,31
thompson,31
thank,31
suspicious,31
staying,31
sophisticated,31
somebody,31
sinister,31
schindlers,31
runner,31
report,31
religion,31
received,31
realizing,31
providing,31
profanity,31
majority,31
los,31
lived,31
jamie,31
ironically,31
inept,31
indian,31
increasingly,31
imagery,31
hughes,31
hoffman,31
hiding,31
helped,31
hamlet,31
gut,31
galaxy,31
gadget,31
fu,31
friendly,31
fred,31
franchise,31
fonda,31
filming,31
environment,31
enjoyment,31
energetic,31
ear,31
doll,31
dicaprio,31
crucial,31
crawford,31
cost,31
consistently,31
confrontation,31
cole,31
clueless,31
client,31
campy,31
busy,31
bowfinger,31
bottle,31
base,31
balance,31
anymore,31
anger,31
advantage,31
ace,31
account,31
absolute,31
wildly,30
werewolf,30
weaver,30
vince,30
vicious,30
turkey,30
torn,30
token,30
terrifying,30
susan,30
suffered,30
subtlety,30
stupidity,30
stronger,30
string,30
stopped,30
spoken,30
sloppy,30
sentimental,30
sat,30
relative,30
pun,30
proof,30
principal,30
portrait,30
porter,30
philosophy,30
opened,30
nicholas,30
mtv,30
mildly,30
mansion,30
mainstream,30
lone,30
kung,30
joseph,30
jeffrey,30
jan,30
irony,30
inspector,30
idiotic,30
identify,30
host,30
honestly,30
holy,30
hokey,30
hedwig,30
hammer,30
glad,30
fuller,30
franklin,30
formulaic,30
flashy,30
firm,30
fatal,30
explored,30
exploit,30
experienced,30
excessive,30
everywhere,30
essential,30
endearing,30
ellie,30
duty,30
drawing,30
distracting,30
devoted,30
delivering,30
correct,30
consists,30
consequence,30
committed,30
clerk,30
chooses,30
cave,30
castle,30
carefully,30
broadcast,30
briefly,30
brand,30
boot,30
angeles,30
andy,30
accused,30
wrestling,29
webb,29
warren,29
wahlberg,29
virtual,29
underrated,29
uncomfortable,29
tyler,29
topic,29
thug,29
theyll,29
tend,29
teeth,29
tedious,29
surrounding,29
supernatural,29
strangely,29
straightforward,29
sink,29
shower,29
shoulder,29
selling,29
secretly,29
ruined,29
robocop,29
returned,29
refreshing,29
push,29
profession,29
primarily,29
population,29
photo,29
pass,29
pack,29
paced,29
obstacle,29
newcomer,29
neve,29
native,29
marshall,29
mail,29
mafia,29
madness,29
lighting,29
leila,29
learning,29
kim,29
johnson,29
jet,29
internet,29
instantly,29
helping,29
happiness,29
grown,29
greatness,29
greatly,29
gorilla,29
generated,29
framed,29
fourth,29
flow,29
fix,29
factory,29
exists,29
empire,29
egg,29
east,29
easier,29
dynamic,29
dreamworks,29
distraction,29
distant,29
discussion,29
dante,29
dancing,29
dancer,29
dan,29
cutting,29
cook,29
contain,29
comedian,29
choose,29
challenging,29
chair,29
carrying,29
calling,29
california,29
butler,29
bowling,29
boast,29
blonde,29
arrival,29
argue,29
aint,29
afterwards,29
admire,29
wreck,28
wouldbe,28
wisdom,28
waitress,28
wacky,28
stir,28
standout,28
spare,28
silence,28
showcase,28
section,28
sappy,28
salesman,28
safety,28
rumble,28
robbins,28
richards,28
revealing,28
respectively,28
rely,28
rank,28
quote,28
proud,28
pool,28
pitch,28
phenomenon,28
payback,28
pat,28
nostalgia,28
newman,28
monty,28
midnight,28
massive,28
martian,28
marie,28
marc,28
listening,28
listen,28
lethal,28
lane,28
jumping,28
jude,28
invisible,28
inner,28
horribly,28
heat,28
harder,28
hackman,28
guilt,28
grier,28
glimpse,28
funeral,28
fell,28
fancy,28
everyones,28
ellen,28
eerie,28
edited,28
duchovny,28
doom,28
disc,28
detailed,28
deniro,28
dedicated,28
cynical,28
curtis,28
creator,28
countless,28
compare,28
colleague,28
closing,28
civil,28
christ,28
cheer,28
charismatic,28
caring,28
cable,28
burning,28
bumbling,28
attracted,28
arrive,28
anybody,28
antic,28
ant,28
ann,28
amistad,28
altogether,28
alec,28
aim,28
welles,27
weakness,27
voiceover,27
victory,27
understood,27
uma,27
trap,27
ton,27
toilet,27
sweetback,27
super,27
striking,27
spring,27
spin,27
solve,27
solely,27
sly,27
slavery,27
sheriff,27
shape,27
sensitive,27
searching,27
screw,27
ross,27
resort,27
repetitive,27
removed,27
relate,27
rebel,27
raw,27
raider,27
raging,27
proper,27
portrays,27
pod,27
overdone,27
outing,27
observation,27
norton,27
nervous,27
nearby,27
narrator,27
moses,27
mm,27
mill,27
lopez,27
linda,27
letting,27
larger,27
labor,27
knife,27
kidnapping,27
jerk,27
iron,27
inevitably,27
inch,27
improvement,27
hitman,27
heck,27
hated,27
harrelson,27
griffith,27
grease,27
glance,27
freeze,27
flair,27
fed,27
express,27
engaged,27
employ,27
drink,27
divorce,27
diaz,27
diane,27
description,27
delivered,27
definite,27
curious,27
courage,27
context,27
computergenerated,27
combine,27
clone,27
cindy,27
chick,27
chamber,27
caused,27
casablanca,27
carried,27
candy,27
breakdown,27
blend,27
blake,27
birch,27
astonishing,27
antonio,27
alternate,27
adequate,27
yell,26
writes,26
wrapped,26
wire,26
winter,26
weather,26
venture,26
trademark,26
thirteenth,26
taran,26
strictly,26
stale,26
smoke,26
shoe,26
sharon,26
sexuality,26
savage,26
resolution,26
reply,26
reluctant,26
regardless,26
prepared,26
plausible,26
pimp,26
paxton,26
pattern,26
nurse,26
noticed,26
nifty,26
nation,26
montage,26
melodramatic,26
mayor,26
margaret,26
magoo,26
macho,26
luis,26
luc,26
load,26
lazy,26
kudrow,26
kline,26
julianne,26
jolie,26
impress,26
immensely,26
harrys,26
hadnt,26
gwyneth,26
greed,26
granger,26
gimmick,26
frightened,26
freddie,26
flame,26
fable,26
expensive,26
everett,26
evening,26
eszterhas,26
employee,26
emily,26
election,26
elderly,26
eastwood,26
eager,26
dogma,26
disguise,26
dignity,26
destined,26
destination,26
deserved,26
del,26
dare,26
cynthia,26
cromwell,26
controversial,26
connery,26
competition,26
comical,26
coffee,26
cloud,26
christina,26
chose,26
carrie,26
carl,26
calm,26
butt,26
buscemi,26
breast,26
branagh,26
bought,26
believed,26
awesome,26
australian,26
august,26
alfred,26
aging,26
admittedly,26
abandon,26
worthwhile,25
worry,25
wheres,25
whale,25
von,25
useless,25
university,25
tremendous,25
trace,25
timing,25
territory,25
tall,25
surrounded,25
superficial,25
sucked,25
sorvino,25
similarity,25
shortly,25
shaft,25
sentence,25
senator,25
satan,25
san,25
samuel,25
row,25
rico,25
ricky,25
returning,25
respective,25
represents,25
related,25
reduced,25
realm,25
pulling,25
prevent,25
presentation,25
poignant,25
plotting,25
platt,25
par,25
packed,25
outfit,25
ordell,25
odds,25
norm,25
ninety,25
nielsen,25
nicole,25
natalie,25
naive,25
momma,25
mobster,25
mistaken,25
mirror,25
mickey,25
memphis,25
mcgregor,25
martha,25
lovable,25
limit,25
lighthearted,25
legal,25
lean,25
kidman,25
kennedy,25
joblo,25
jewish,25
jeopardy,25
jealous,25
jacob,25
insane,25
ignored,25
highway,25
heroic,25
heather,25
harrison,25
grim,25
goldblum,25
focused,25
fiona,25
faithful,25
extent,25
excess,25
evident,25
edition,25
donald,25
distance,25
disease,25
disco,25
disappears,25
developing,25
demonstrates,25
darth,25
crude,25
crowe,25
craven,25
costar,25
convicted,25
conscience,25
commanding,25
comfort,25
com,25
code,25
clumsy,25
chasing,25
channel,25
changing,25
camerons,25
brutally,25
broad,25
bigbudget,25
believing,25
awake,25
armed,25
antz,25
anakin,25
ambition,25
amazingly,25
altman,25
activity,25
achieved,25
accurate,25
acceptable,25
wow,24
worried,24
witherspoon,24
watson,24
walsh,24
walker,24
vietnam,24
urge,24
uplifting,24
trait,24
threatens,24
thoughtprovoking,24
thick,24
theyd,24
tendency,24
starred,24
staged,24
spread,24
specific,24
sold,24
smoking,24
slightest,24
slight,24
skull,24
sketch,24
sinise,24
serving,24
sensibility,24
sara,24
sally,24
reunion,24
remarkably,24
regard,24
redman,24
rage,24
promised,24
predictably,24
popularity,24
popcorn,24
plant,24
pierce,24
physically,24
payoff,24
paying,24
outcome,24
oldman,24
mystical,24
musician,24
mulder,24
monologue,24
miserable,24
mining,24
miami,24
meyer,24
mexico,24
masterful,24
manipulative,24
malcolm,24
madonna,24
lying,24
lower,24
lip,24
lion,24
li,24
leo,24
lends,24
landscape,24
junk,24
illegal,24
iii,24
hurricane,24
hudson,24
heist,24
hears,24
hat,24
guide,24
grave,24
grasp,24
grandfather,24
gooding,24
gambling,24
gabriel,24
frequent,24
forgot,24
finished,24
figured,24
farm,24
er,24
ease,24
dud,24
drinking,24
dreyfus,24
discovery,24
dillon,24
devito,24
destroying,24
depressed,24
depiction,24
dawn,24
damage,24
customer,24
currently,24
cure,24
crafted,24
couldve,24
convenient,24
composed,24
combat,24
col,24
coast,24
clothing,24
chucky,24
charged,24
butcher,24
businessman,24
bull,24
blond,24
blah,24
beau,24
bathroom,24
backdrop,24
attorney,24
associate,24
arrogant,24
aimed,24
adding,24
achieve,24
aboard,24
winslet,23
walked,23
velvet,23
variation,23
upper,23
unpleasant,23
uneven,23
twilight,23
travis,23
text,23
teaching,23
sympathize,23
sylvester,23
suicidal,23
struck,23
stark,23
stahl,23
spaceship,23
socalled,23
snow,23
sneak,23
shy,23
shout,23
shed,23
separated,23
selfish,23
sale,23
ruthless,23
route,23
riding,23
ridiculously,23
richardson,23
ricci,23
revolution,23
resulting,23
respected,23
resident,23
repeat,23
redemption,23
receive,23
reached,23
ran,23
ralph,23
pursuit,23
proven,23
property,23
pride,23
praise,23
practice,23
powder,23
potentially,23
portray,23
portman,23
pointed,23
perry,23
per,23
patch,23
organization,23
offered,23
notch,23
normally,23
nonsense,23
noise,23
nelson,23
neck,23
nail,23
mib,23
marvelous,23
marketing,23
maguire,23
lively,23
link,23
lama,23
kilmer,23
isolated,23
insightful,23
insect,23
inmate,23
horrifying,23
ho,23
hewitt,23
henchman,23
hence,23
hed,23
happily,23
habit,23
gerard,23
gate,23
gas,23
garofalo,23
function,23
frog,23
freak,23
forgettable,23
flubber,23
florida,23
fincher,23
exploring,23
explicit,23
dora,23
directs,23
defeat,23
debate,23
dave,23
cultural,23
creep,23
coworkers,23
corrupt,23
convey,23
concert,23
complaint,23
chow,23
chill,23
cheating,23
casino,23
bully,23
bullock,23
bubble,23
boston,23
blast,23
bening,23
beneath,23
belongs,23
behold,23
authentic,23
attached,23
associated,23
africa,23
affect,23
accomplishment,23
acclaimed,23
accepts,23
abuse,23
wouldve,22
wolf,22
weir,22
ward,22
wanders,22
vast,22
vanity,22
unrealistic,22
unpredictable,22
uninspired,22
underwater,22
tunnel,22
troop,22
treated,22
transport,22
throwaway,22
throat,22
theresa,22
tends,22
superman,22
sunday,22
suffice,22
strongly,22
st,22
split,22
smaller,22
sits,22
shore,22
shirt,22
shannon,22
seattle,22
royal,22
rough,22
reward,22
require,22
regarding,22
recurring,22
receiving,22
reader,22
raising,22
quigon,22
proved,22
prologue,22
pressure,22
precious,22
poison,22
pivotal,22
piano,22
philosophical,22
performing,22
parole,22
package,22
oz,22
owns,22
outsider,22
nolte,22
nicolas,22
ned,22
museum,22
morrison,22
melanie,22
maximum,22
lousy,22
liking,22
lifestyle,22
lesser,22
lesbian,22
kit,22
judging,22
japan,22
irrelevant,22
irene,22
invasion,22
imaginative,22
hugh,22
hopelessly,22
homer,22
heroin,22
graduate,22
grab,22
gattaca,22
funnier,22
fired,22
facial,22
exceptional,22
enters,22
enormous,22
elfman,22
eats,22
duo,22
doomed,22
donkey,22
dig,22
determine,22
destiny,22
describes,22
denise,22
demanding,22
decidedly,22
crisp,22
convinces,22
controlled,22
continually,22
considerably,22
confidence,22
coen,22
cia,22
choreographed,22
chans,22
chad,22
canadian,22
bunny,22
blatant,22
bell,22
awfully,22
australia,22
attempted,22
attacked,22
astronaut,22
asleep,22
asian,22
artificial,22
angela,22
amidst,22
alexander,22
yard,21
wesley,21
watchable,21
vulnerable,21
voight,21
verbal,21
vaguely,21
vague,21
upset,21
unintentionally,21
unhappy,21
underneath,21
underground,21
underdeveloped,21
unconvincing,21
traveling,21
trail,21
tossed,21
topnotch,21
titled,21
tiresome,21
thoughtful,21
taxi,21
tad,21
syndrome,21
stern,21
staff,21
spite,21
spell,21
slick,21
sleeping,21
skit,21
simultaneously,21
siege,21
rid,21
resembles,21
recycled,21
recognized,21
rebecca,21
realization,21
rap,21
ramsey,21
racism,21
quinn,21
purely,21
protect,21
profound,21
proceed,21
print,21
postman,21
possessed,21
planned,21
phony,21
pete,21
passing,21
palma,21
pal,21
oldfashioned,21
ol,21
obiwan,21
nude,21
nose,21
nerve,21
nello,21
namely,21
misguided,21
miserably,21
miscast,21
mercury,21
meal,21
mankind,21
maintain,21
macy,21
lola,21
loaded,21
liveaction,21
liner,21
lifetime,21
lambeau,21
kinnear,21
kathleen,21
jazz,21
irving,21
involvement,21
interpretation,21
immediate,21
ignore,21
hugo,21
hitting,21
hapless,21
hannah,21
guessed,21
gritty,21
grandmother,21
giles,21
geek,21
gear,21
fright,21
flower,21
federal,21
feat,21
entertained,21
enterprise,21
engage,21
el,21
egypt,21
dreary,21
discus,21
dimension,21
derek,21
denzel,21
deed,21
daylight,21
daisy,21
crush,21
crook,21
craft,21
coworker,21
considerable,21
communicate,21
closely,21
chocolate,21
chaos,21
champion,21
brosnan,21
broke,21
breath,21
boxoffice,21
bold,21
boiler,21
bare,21
barbara,21
assigned,21
assassin,21
annette,21
analyze,21
ambitious,21
ally,21
adorable,21
wright,20
wisecracking,20
warned,20
videotape,20
ventura,20
turner,20
transformation,20
tomorrow,20
tomb,20
thread,20
tea,20
tackle,20
symbol,20
sue,20
steel,20
startling,20
spoon,20
spectacle,20
sleazy,20
sincere,20
shit,20
seeking,20
screwed,20
satisfy,20
satirical,20
sand,20
sadistic,20
robbery,20
rita,20
ripoff,20
rip,20
revolutionary,20
retrieve,20
responsibility,20
remote,20
reluctantly,20
relish,20
reel,20
redeeming,20
recognition,20
receives,20
ratio,20
rapidly,20
ransom,20
racist,20
quarter,20
pushing,20
psychologist,20
proverbial,20
proportion,20
properly,20
prominent,20
presumably,20
predict,20
pokemon,20
pleasantville,20
plastic,20
picking,20
photographer,20
phillips,20
peace,20
paranoid,20
parade,20
noticeable,20
nonstop,20
nominated,20
nod,20
newest,20
nemesis,20
mohr,20
misery,20
midst,20
march,20
maid,20
lyric,20
longtime,20
letdown,20
lemmon,20
lecture,20
lay,20
lab,20
july,20
juliet,20
journalist,20
josh,20
jessica,20
jeremy,20
ivy,20
item,20
intrigue,20
internal,20
intent,20
institution,20
incompetent,20
inability,20
implausible,20
icon,20
hysterical,20
horrific,20
honesty,20
havoc,20
harsh,20
han,20
guessing,20
grip,20
griffin,20
grew,20
gothic,20
goldberg,20
glaring,20
gladiator,20
georgia,20
genetically,20
frustrating,20
frequency,20
foolish,20
foley,20
floating,20
fishburne,20
feelgood,20
fascinated,20
farce,20
exotic,20
eugene,20
essence,20
error,20
embarrassed,20
dylan,20
dune,20
dubious,20
dreadful,20
downhill,20
disappear,20
dilemma,20
debt,20
dealt,20
dawson,20
dane,20
daddy,20
cue,20
credibility,20
crazed,20
cope,20
cooper,20
cooking,20
conviction,20
constructed,20
confident,20
compliment,20
complexity,20
commit,20
characteristic,20
caveman,20
causing,20
cartoonish,20
cardboard,20
caine,20
bye,20
buff,20
breed,20
beaten,20
bates,20
awry,20
awaiting,20
assured,20
ash,20
article,20
arrow,20
animator,20
amanda,20
airport,20
adolescent,20
address,20
aaron,20
zone,19
zetajones,19
wisely,19
willard,19
wicked,19
whereas,19
wardrobe,19
unfolds,19
underlying,19
typically,19
twelve,19
toro,19
swallow,19
surviving,19
superhero,19
subsequent,19
strongest,19
strain,19
stomach,19
steam,19
stare,19
span,19
sliding,19
shelf,19
sgt,19
schneider,19
satisfied,19
saint,19
saga,19
rumor,19
romp,19
rewrite,19
reviewed,19
respectable,19
resource,19
repeated,19
recruit,19
puzzle,19
proceeds,19
post,19
policeman,19
plight,19
peebles,19
partly,19
pale,19
owes,19
outset,19
opposed,19
ominous,19
offended,19
noble,19
neat,19
navy,19
muddled,19
morris,19
moronic,19
momentum,19
miraculously,19
minnie,19
mild,19
menacing,19
mechanical,19
mate,19
maintains,19
lust,19
lolita,19
lengthy,19
leder,19
lasting,19
lance,19
lackluster,19
kay,19
justin,19
jury,19
joker,19
jew,19
jeanclaude,19
involve,19
intricate,19
insulting,19
innovative,19
inexplicably,19
industrial,19
indiana,19
improved,19
huh,19
hopper,19
holmes,19
harmless,19
hammond,19
hack,19
gu,19
glen,19
gigantic,19
gentleman,19
gentle,19
generate,19
gather,19
foul,19
forster,19
followup,19
fastpaced,19
farrelly,19
failing,19
faceoff,19
extraterrestrial,19
